Item No.,Variant Code,Unit of Measure,Reference Type,Reference Type No.,Reference No.,Description,Description 2,Starting Date,Ending Date,Usage Data Supplier Ref. Entry No.
AMF0016,,CS,Customer,PA142,2649861,PURE BEAN SOY SAUCE,,,,
AMF0016,,CS,Customer,TN57,2649861,PURE BEAN SOY SAUCE,,,,
AMF0016,,CS,Customer,TX188,2649861,PURE BEAN SOY SAUCE,,,,
AMF0016,,CS,Customer,TX189,2649861,PURE BEAN SOY SAUCE,,,,
AMF0016,,CS,Customer,WA04,2649861,PURE BEAN SOY SAUCE,,,,
AMF0016,,CS,Bar Code,,777415801026,RETAIL 2023_05_10,,2024-07-29,,
AMF0018,,CS,Customer,AZ003,5508620,RICE STICK (M),,,,
AMF0018,,CS,Customer,CA039,5508620,RICE STICK (M),,,,
AMF0018,,CS,Customer,CA40,5508620,RICE STICK (M),,,,
AMF0018,,CS,Customer,CO003,5508620,RICE STICK (M),,,,
AMF0018,,CS,Customer,FL339,5508620,RICE STICK (M),,,,
AMF0018,,CS,Customer,IL89,5508620,RICE STICK (M),,,,
AMF0018,,CS,Customer,KS29,5508620,RICE STICK (M),,,,
AMF0018,,CS,Customer,MA64,5508620,RICE STICK (M),,,,
AMF0018,,CS,Customer,MI69,5508620,RICE STICK (M),,,,
AMF0018,,CS,Customer,NC168,5508620,RICE STICK (M),,,,
AMF0018,,CS,Customer,OH85,5508620,RICE STICK (M),,,,
AMF0018,,CS,Customer,PA142,5508620,RICE STICK (M),,,,
AMF0018,,CS,Customer,TN57,5508620,RICE STICK (M),,,,
AMF0018,,CS,Customer,TX188,5508620,RICE STICK (M),,,,
AMF0018,,CS,Customer,TX189,5508620,RICE STICK (M),,,,
AMF0018,,CS,Customer,WA04,5508620,RICE STICK (M),,,,
AMF0018,,CS,Bar Code,,081652086062,EACH,,2024-07-29,,
AMF0018,,CS,Bar Code,,10081652086069,CASE,,2024-07-29,,
AMF0020,,CS,Customer,AZ003,9421482,TAMARIND CONCENTRATE,,,,
AMF0020,,CS,Customer,CA039,9421482,TAMARIND CONCENTRATE,,,,
AMF0020,,CS,Customer,CA40,9421482,TAMARIND CONCENTRATE,,,,
AMF0020,,CS,Customer,CO003,9421482,TAMARIND CONCENTRATE,,,,
AMF0020,,CS,Customer,FL339,9421482,TAMARIND CONCENTRATE,,,,
AMF0020,,CS,Customer,IL89,9421482,TAMARIND CONCENTRATE,,,,
AMF0020,,CS,Customer,KS29,9421482,TAMARIND CONCENTRATE,,,,
AMF0020,,CS,Customer,MA64,9421482,TAMARIND CONCENTRATE,,,,
AMF0020,,CS,Customer,MI69,9421482,TAMARIND CONCENTRATE,,,,
AMF0020,,CS,Customer,NC168,9421482,TAMARIND CONCENTRATE,,,,
AMF0020,,CS,Customer,OH85,9421482,TAMARIND CONCENTRATE,,,,
AMF0020,,CS,Customer,PA142,9421482,TAMARIND CONCENTRATE,,,,
AMF0020,,CS,Customer,TN57,9421482,TAMARIND CONCENTRATE,,,,
AMF0020,,CS,Customer,TX188,9421482,TAMARIND CONCENTRATE,,,,
AMF0020,,CS,Customer,TX189,9421482,TAMARIND CONCENTRATE,,,,
AMF0020,,CS,Customer,WA04,9421482,TAMARIND CONCENTRATE,,,,
AMF0022,,CS,Customer,AZ003,4704706,VGTRN MUSHROOM OYSTER SAUCE,,,,
AMF0022,,CS,Customer,CA039,4704706,VGTRN MUSHROOM OYSTER SAUCE,,,,
AMF0022,,CS,Customer,CA40,4704706,VGTRN MUSHROOM OYSTER SAUCE,,,,
AMF0022,,CS,Customer,CO003,4704706,VGTRN MUSHROOM OYSTER SAUCE,,,,
AMF0022,,CS,Customer,FL339,4704706,VGTRN MUSHROOM OYSTER SAUCE,,,,
AMF0022,,CS,Customer,IL89,4704706,VGTRN MUSHROOM OYSTER SAUCE,,,,
AMF0022,,CS,Customer,KS29,4704706,VGTRN MUSHROOM OYSTER SAUCE,,,,
AMF0022,,CS,Customer,MA64,4704706,VGTRN MUSHROOM OYSTER SAUCE,,,,
AMF0022,,CS,Customer,MI69,4704706,VGTRN MUSHROOM OYSTER SAUCE,,,,
AMF0022,,CS,Customer,NC168,4704706,VGTRN MUSHROOM OYSTER SAUCE,,,,
AMF0022,,CS,Customer,OH85,4704706,VGTRN MUSHROOM OYSTER SAUCE,,,,
AMF0022,,CS,Customer,PA142,4704706,VGTRN MUSHROOM OYSTER SAUCE,,,,
AMF0022,,CS,Customer,TN57,4704706,VGTRN MUSHROOM OYSTER SAUCE,,,,
AMF0022,,CS,Customer,TX188,4704706,VGTRN MUSHROOM OYSTER SAUCE,,,,
AMF0022,,CS,Customer,TX189,4704706,VGTRN MUSHROOM OYSTER SAUCE,,,,
AMF0022,,CS,Customer,WA04,4704706,VGTRN MUSHROOM OYSTER SAUCE,,,,
AMF0022,,CS,Bar Code,,074261040303,EACH,,2024-07-29,2024-08-02,
AMF0022,,CS,Bar Code,,10074261040300,CASE,,2024-07-29,2024-08-02,
AMF0025,,CS,Customer,AZ003,4503885,DRIED GARLIC MINCED,,,,
AMF0025,,CS,Customer,CA039,4503885,DRIED GARLIC MINCED,,,,
AMF0025,,CS,Customer,CA40,4503885,DRIED GARLIC MINCED,,,,
AMF0025,,CS,Customer,CO003,4503885,DRIED GARLIC MINCED,,,,
AMF0025,,CS,Customer,FL339,4503885,DRIED GARLIC MINCED,,,,
AMF0025,,CS,Customer,IL89,4503885,DRIED GARLIC MINCED,,,,
AMF0025,,CS,Customer,KS29,4503885,DRIED GARLIC MINCED,,,,
AMF0025,,CS,Customer,MA64,4503885,DRIED GARLIC MINCED,,,,
AMF0025,,CS,Customer,MI69,4503885,DRIED GARLIC MINCED,,,,
AMF0025,,CS,Customer,NC168,4503885,DRIED GARLIC MINCED,,,,
AMF0025,,CS,Customer,OH85,4503885,DRIED GARLIC MINCED,,,,
AMF0025,,CS,Customer,PA142,4503885,DRIED GARLIC MINCED,,,,
AMF0025,,CS,Customer,TN57,4503885,DRIED GARLIC MINCED,,,,
AMF0025,,CS,Customer,TX188,4503885,DRIED GARLIC MINCED,,,,
AMF0025,,CS,Customer,TX189,4503885,DRIED GARLIC MINCED,,,,
AMF0025,,CS,Customer,WA04,4503885,DRIED GARLIC MINCED,,,,
AMF0025,,CS,Bar Code,,081652055013,EACH,,2024-07-29,,
AMF0025,,CS,Bar Code,,10081652055010,CASE,,2024-07-29,,
AMF0026,,CS,Customer,AZ003,6138223,WATER CHESTNUT (SMALL DICE),,,,
AMF0026,,CS,Customer,CA039,6138223,WATER CHESTNUT (SMALL DICE),,,,
AMF0026,,CS,Customer,CA40,6138223,WATER CHESTNUT (SMALL DICE),,,,
AMF0026,,CS,Customer,CO003,6138223,WATER CHESTNUT (SMALL DICE),,,,
AMF0026,,CS,Customer,FL339,6138223,WATER CHESTNUT (SMALL DICE),,,,
AMF0026,,CS,Customer,IL89,6138223,WATER CHESTNUT (SMALL DICE),,,,
AMF0026,,CS,Customer,KS29,6138223,WATER CHESTNUT (SMALL DICE),,,,
AMF0026,,CS,Customer,MA64,6138223,WATER CHESTNUT (SMALL DICE),,,,
AMF0026,,CS,Customer,MI69,6138223,WATER CHESTNUT (SMALL DICE),,,,
AMF0026,,CS,Customer,NC168,6138223,WATER CHESTNUT (SMALL DICE),,,,
AMF0026,,CS,Customer,OH85,6138223,WATER CHESTNUT (SMALL DICE),,,,
AMF0026,,CS,Customer,PA142,6138223,WATER CHESTNUT (SMALL DICE),,,,
AMF0026,,CS,Customer,TN57,6138223,WATER CHESTNUT (SMALL DICE),,,,
AMF0026,,CS,Customer,TX188,6138223,WATER CHESTNUT (SMALL DICE),,,,
AMF0026,,CS,Customer,TX189,6138223,WATER CHESTNUT (SMALL DICE),,,,
AMF0026,,CS,Customer,WA04,6138223,WATER CHESTNUT (SMALL DICE),,,,
AMF0026,,CS,Bar Code,,081652055020,EACH,,2024-07-29,,
AMF0026,,CS,Bar Code,,10081652055027,CASE,,2024-07-29,,
AMF0029,,CS,Customer,AZ003,2268532,BLACK BEAN DRIED SALTED,,,,
AMF0029,,CS,Customer,CA039,2268532,BLACK BEAN DRIED SALTED,,,,
AMF0029,,CS,Customer,CA40,2268532,BLACK BEAN DRIED SALTED,,,,
AMF0029,,CS,Customer,CO003,2268532,BLACK BEAN DRIED SALTED,,,,
AMF0029,,CS,Customer,FL339,2268532,BLACK BEAN DRIED SALTED,,,,
AMF0029,,CS,Customer,IL89,2268532,BLACK BEAN DRIED SALTED,,,,
AMF0029,,CS,Customer,KS29,2268532,BLACK BEAN DRIED SALTED,,,,
AMF0029,,CS,Customer,MA64,2268532,BLACK BEAN DRIED SALTED,,,,
AMF0029,,CS,Customer,MI69,2268532,BLACK BEAN DRIED SALTED,,,,
AMF0029,,CS,Customer,NC168,2268532,BLACK BEAN DRIED SALTED,,,,
AMF0029,,CS,Customer,OH85,2268532,BLACK BEAN DRIED SALTED,,,,
AMF0029,,CS,Customer,PA142,2268532,BLACK BEAN DRIED SALTED,,,,
AMF0029,,CS,Customer,TN57,2268532,BLACK BEAN DRIED SALTED,,,,
AMF0029,,CS,Customer,TX188,2268532,BLACK BEAN DRIED SALTED,,,,
AMF0029,,CS,Customer,TX189,2268532,BLACK BEAN DRIED SALTED,,,,
AMF0029,,CS,Customer,WA04,2268532,BLACK BEAN DRIED SALTED,,,,
AMF0029,,CS,Bar Code,,081652032779,RETAIL 2023_05_10,,2024-07-29,,
AMF0029,,CS,Bar Code,,10081652032276,CASE,,2024-07-29,,
AMF0029,,CS,Bar Code,,10081652032776,WH 2023_05_10,,2024-07-29,,
AMF0030,,CS,Customer,AZ003,9259511,SZECHUAN PRESERVED VEGE STRIP,,,,
AMF0030,,CS,Customer,CA039,9259511,SZECHUAN PRESERVED VEGE STRIP,,,,
AMF0030,,CS,Customer,CA40,9259511,SZECHUAN PRESERVED VEGE STRIP,,,,
AMF0030,,CS,Customer,CO003,9259511,SZECHUAN PRESERVED VEGE STRIP,,,,
AMF0030,,CS,Customer,FL339,9259511,SZECHUAN PRESERVED VEGE STRIP,,,,
AMF0030,,CS,Customer,IL89,9259511,SZECHUAN PRESERVED VEGE STRIP,,,,
AMF0030,,CS,Customer,KS29,9259511,SZECHUAN PRESERVED VEGE STRIP,,,,
AMF0030,,CS,Customer,MA64,9259511,SZECHUAN PRESERVED VEGE STRIP,,,,
AMF0030,,CS,Customer,MI69,9259511,SZECHUAN PRESERVED VEGE STRIP,,,,
AMF0030,,CS,Customer,NC168,9259511,SZECHUAN PRESERVED VEGE STRIP,,,,
AMF0030,,CS,Customer,OH85,9259511,SZECHUAN PRESERVED VEGE STRIP,,,,
AMF0030,,CS,Customer,PA142,9259511,SZECHUAN PRESERVED VEGE STRIP,,,,
AMF0030,,CS,Customer,TN57,9259511,SZECHUAN PRESERVED VEGE STRIP,,,,
AMF0030,,CS,Customer,TX188,9259511,SZECHUAN PRESERVED VEGE STRIP,,,,
AMF0030,,CS,Customer,TX189,9259511,SZECHUAN PRESERVED VEGE STRIP,,,,
AMF0030,,CS,Customer,WA04,9259511,SZECHUAN PRESERVED VEGE STRIP,,,,
AMF0030,,CS,Bar Code,,6930595800089,EA,,2024-07-29,,
AMF0038,,CS,Customer,AZ003,7741994,MIRIN,,,,
AMF0038,,CS,Customer,CA039,7741994,MIRIN,,,,
AMF0038,,CS,Customer,CA40,7741994,MIRIN,,,,
AMF0038,,CS,Customer,CO003,7741994,MIRIN,,,,
AMF0038,,CS,Customer,FL339,7741994,MIRIN,,,,
AMF0038,,CS,Customer,IL89,7741994,MIRIN,,,,
AMF0038,,CS,Customer,KS29,7741994,MIRIN,,,,
AMF0038,,CS,Customer,MA64,7741994,MIRIN,,,,
AMF0038,,CS,Customer,MI69,7741994,MIRIN,,,,
AMF0038,,CS,Customer,NC168,7741994,MIRIN,,,,
AMF0038,,CS,Customer,OH85,7741994,MIRIN,,,,
AMF0038,,CS,Customer,PA142,7741994,MIRIN,,,,
AMF0038,,CS,Customer,TN57,7741994,MIRIN,,,,
AMF0038,,CS,Customer,TX188,7741994,MIRIN,,,,
AMF0038,,CS,Customer,TX189,7741994,MIRIN,,,,
AMF0038,,CS,Customer,WA04,7741994,MIRIN,,,,
AMF0038,,CS,Bar Code,,074261151511,EACH,,2024-07-29,,
AMF0038,,CS,Bar Code,,10074261151518,CASE,,2024-07-29,,
AMF0039,,CS,Customer,AZ003,5290416,SRIRACHA CHILI SAUCE (28OZ),,,,
AMF0039,,CS,Customer,CA039,5290416,SRIRACHA CHILI SAUCE (28OZ),,,,
AMF0039,,CS,Customer,CA40,5290416,SRIRACHA CHILI SAUCE (28OZ),,,,
AMF0039,,CS,Customer,CO003,5290416,SRIRACHA CHILI SAUCE (28OZ),,,,
AMF0039,,CS,Customer,FL339,5290416,SRIRACHA CHILI SAUCE (28OZ),,,,
AMF0039,,CS,Customer,IL89,5290416,SRIRACHA CHILI SAUCE (28OZ),,,,
AMF0039,,CS,Customer,KS29,5290416,SRIRACHA CHILI SAUCE (28OZ),,,,
AMF0039,,CS,Customer,MA64,5290416,SRIRACHA CHILI SAUCE (28OZ),,,,
AMF0039,,CS,Customer,MI69,5290416,SRIRACHA CHILI SAUCE (28OZ),,,,
AMF0039,,CS,Customer,NC168,7111693,SRIRACHA CHILI SAUCE (28OZ),,,,
AMF0039,,CS,Customer,OH85,5290416,SRIRACHA CHILI SAUCE (28OZ),,,,
AMF0039,,CS,Customer,PA142,5290416,SRIRACHA CHILI SAUCE (28OZ),,,,
AMF0039,,CS,Customer,TN57,5290416,SRIRACHA CHILI SAUCE (28OZ),,,,
AMF0039,,CS,Customer,TX188,5290416,SRIRACHA CHILI SAUCE (28OZ),,,,
AMF0039,,CS,Customer,TX189,5290416,SRIRACHA CHILI SAUCE (28OZ),,,,
AMF0039,,CS,Customer,WA04,5290416,SRIRACHA CHILI SAUCE (28OZ),,,,
AMF0039,,CS,Bar Code,,0110024463101163,CS,,2024-07-29,2024-08-02,
AMF0042,,CS,Customer,AZ003,3654753,MADRAS CURRY POWDER,,,2024-07-30,
AMF0042,,CS,Customer,CA039,3654753,MADRAS CURRY POWDER,,,2024-07-30,
AMF0042,,CS,Customer,CA40,3654753,MADRAS CURRY POWDER,,,2024-07-30,
AMF0042,,CS,Customer,CO003,3654753,MADRAS CURRY POWDER,,,2024-07-30,
AMF0042,,CS,Customer,FL339,3654753,MADRAS CURRY POWDER,,,2024-07-30,
AMF0042,,CS,Customer,IL89,3654753,MADRAS CURRY POWDER,,,2024-07-30,
AMF0042,,CS,Customer,KS29,3654753,MADRAS CURRY POWDER,,,2024-07-30,
AMF0042,,CS,Customer,MA64,3654753,MADRAS CURRY POWDER,,,2024-07-30,
AMF0042,,CS,Customer,MI69,3654753,MADRAS CURRY POWDER,,,2024-07-30,
AMF0042,,CS,Customer,NC168,3654753,MADRAS CURRY POWDER,,,2024-07-30,
AMF0042,,CS,Customer,OH85,3654753,MADRAS CURRY POWDER,,,2024-07-30,
AMF0042,,CS,Customer,PA142,3654753,MADRAS CURRY POWDER,,,2024-07-30,
AMF0042,,CS,Customer,TN57,3654753,MADRAS CURRY POWDER,,,2024-07-30,
AMF0042,,CS,Customer,TX188,3654753,MADRAS CURRY POWDER,,,2024-07-30,
AMF0042,,CS,Customer,TX189,3654753,MADRAS CURRY POWDER,,,2024-07-30,
AMF0042,,CS,Customer,WA04,3654753,MADRAS CURRY POWDER,,,2024-07-30,
AMF0042,,CS,Bar Code,,072538000029,RETAIL 2023_05_10,,2024-07-29,2024-07-30,
AMF0042,,CS,Bar Code,,10072538000026,WH 2023_05_10,,2024-07-29,2024-07-30,
AMF0043,,CS,Customer,AZ003,2684890,BLACK VINEGAR,,,,
AMF0043,,CS,Customer,CA039,2684890,BLACK VINEGAR,,,,
AMF0043,,CS,Customer,CA40,2684890,BLACK VINEGAR,,,,
AMF0043,,CS,Customer,CO003,2684890,BLACK VINEGAR,,,,
AMF0043,,CS,Customer,FL339,2684890,BLACK VINEGAR,,,,
AMF0043,,CS,Customer,IL89,2684890,BLACK VINEGAR,,,,
AMF0043,,CS,Customer,KS29,2684890,BLACK VINEGAR,,,,
AMF0043,,CS,Customer,MA64,2684890,BLACK VINEGAR,,,,
AMF0043,,CS,Customer,MI69,2684890,BLACK VINEGAR,,,,
AMF0043,,CS,Customer,NC168,2684890,BLACK VINEGAR,,,,
AMF0043,,CS,Customer,OH85,2684890,BLACK VINEGAR,,,,
AMF0043,,CS,Customer,PA142,2684890,BLACK VINEGAR,,,,
AMF0043,,CS,Customer,TN57,2684890,BLACK VINEGAR,,,,
AMF0043,,CS,Customer,TX188,2684890,BLACK VINEGAR,,,,
AMF0043,,CS,Customer,TX189,2684890,BLACK VINEGAR,,,,
AMF0043,,CS,Customer,WA04,2684890,BLACK VINEGAR,,,,
AMF0043,,CS,Bar Code,,020717612228,EACH,,2025-01-20,2025-06-20,
AMF0043,,CS,Bar Code,,12020717612223,CASE,,2025-01-20,2025-06-20,
AMF0044,,CS,Customer,AZ003,5837192,WHITE PEPPER POWDER,,,,
AMF0044,,CS,Customer,CA039,5837192,WHITE PEPPER POWDER,,,,
AMF0044,,CS,Customer,CA40,5837192,WHITE PEPPER POWDER,,,,
AMF0044,,CS,Customer,CO003,5837192,WHITE PEPPER POWDER,,,,
AMF0044,,CS,Customer,FL339,5837192,WHITE PEPPER POWDER,,,,
AMF0044,,CS,Customer,IL89,5837192,WHITE PEPPER POWDER,,,,
AMF0044,,CS,Customer,KS29,5837192,WHITE PEPPER POWDER,,,,
AMF0044,,CS,Customer,MA64,5837192,WHITE PEPPER POWDER,,,,
AMF0044,,CS,Customer,MI69,5837192,WHITE PEPPER POWDER,,,,
AMF0044,,CS,Customer,NC168,5837192,WHITE PEPPER POWDER,,,,
AMF0044,,CS,Customer,OH85,5837192,WHITE PEPPER POWDER,,,,
AMF0044,,CS,Customer,PA142,5837192,WHITE PEPPER POWDER,,,,
AMF0044,,CS,Customer,TN57,5837192,WHITE PEPPER POWDER,,,,
AMF0044,,CS,Customer,TX188,5837192,WHITE PEPPER POWDER,,,,
AMF0044,,CS,Customer,TX189,5837192,WHITE PEPPER POWDER,,,,
AMF0044,,CS,Customer,WA04,5837192,WHITE PEPPER POWDER,,,,
AMF0044,,CS,Bar Code,,05663676175585,WH 2023_05_10,,2024-07-29,2025-03-28,
AMF0044,,CS,Bar Code,,663676175580,RETAIL 2023_05_10,,2024-07-29,2025-03-28,
AMF0045,,CS,Customer,AZ003,7670077,RED CHILI FLAKES,,,,
AMF0045,,CS,Customer,CA039,7670077,RED CHILI FLAKES,,,,
AMF0045,,CS,Customer,CA40,7670077,RED CHILI FLAKES,,,,
AMF0045,,CS,Customer,CO003,7670077,RED CHILI FLAKES,,,,
AMF0045,,CS,Customer,FL339,7670077,RED CHILI FLAKES,,,,
AMF0045,,CS,Customer,IL89,7670077,RED CHILI FLAKES,,,,
AMF0045,,CS,Customer,KS29,7670077,RED CHILI FLAKES,,,,
AMF0045,,CS,Customer,MA64,7670077,RED CHILI FLAKES,,,,
AMF0045,,CS,Customer,MI69,7670077,RED CHILI FLAKES,,,,
AMF0045,,CS,Customer,NC168,7670077,RED CHILI FLAKES,,,,
AMF0045,,CS,Customer,OH85,7670077,RED CHILI FLAKES,,,,
AMF0045,,CS,Customer,PA142,7670077,RED CHILI FLAKES,,,,
AMF0045,,CS,Customer,TN57,7670077,RED CHILI FLAKES,,,,
AMF0045,,CS,Customer,TX188,7670077,RED CHILI FLAKES,,,,
AMF0045,,CS,Customer,TX189,7670077,RED CHILI FLAKES,,,,
AMF0045,,CS,Customer,WA04,7670077,RED CHILI FLAKES,,,,
AMF0045,,CS,Bar Code,,081652060864,EACH,,2024-07-29,,
AMF0045,,CS,Bar Code,,10081652060861,CASE,,2024-07-29,,
AMF0046,,CS,Customer,FL339,9295430,COOKING MICHIU,,,2024-07-30,
AMF0046,,CS,Customer,MA64,9295430,COOKING MICHIU,,,2024-07-30,
AMF0046,,CS,Customer,MI69,9295430,COOKING MICHIU,,,2024-07-30,
AMF0046,,CS,Customer,NC168,9295430,COOKING MICHIU,,,2024-07-30,
AMF0046,,CS,Customer,OH85,9295430,COOKING MICHIU,,,2024-07-30,
AMF0046,,CS,Customer,PA142,9295430,COOKING MICHIU,,,2024-07-30,
AMF0046,,CS,Customer,TN57,9295430,COOKING MICHIU,,,2024-07-30,
AMF0046,,CS,Bar Code,,076215600045,EACH,,2024-07-29,2024-07-30,
AMF0046,,CS,Bar Code,,076215605040,CASE,,2024-07-29,2024-07-30,
AMF0050,,CS,Customer,FL339,5559479,FRIED SHALLOT,,,2024-07-30,
AMF0050,,CS,Customer,MA64,5559479,FRIED SHALLOT,,,2024-07-30,
AMF0050,,CS,Customer,MI69,5559479,FRIED SHALLOT,,,2024-07-30,
AMF0050,,CS,Customer,NC168,5559479,FRIED SHALLOT,,,2024-07-30,
AMF0050,,CS,Customer,OH85,5559479,FRIED SHALLOT,,,2024-07-30,
AMF0050,,CS,Customer,PA142,5559479,FRIED SHALLOT,,,2024-07-30,
AMF0050,,CS,Customer,TN57,5559479,FRIED SHALLOT,,,2024-07-30,
AMF0050,,CS,Bar Code,,AMF0050,CASE,,2024-07-29,2024-07-30,
AMF0051,,CS,Customer,AZ003,2765648,STAINLESS STEEL SCOURER,,,,
AMF0051,,CS,Customer,CA039,2765648,STAINLESS STEEL SCOURER,,,,
AMF0051,,CS,Customer,CA40,2765648,STAINLESS STEEL SCOURER,,,,
AMF0051,,CS,Customer,CO003,2765648,STAINLESS STEEL SCOURER,,,,
AMF0051,,CS,Customer,FL339,2765648,STAINLESS STEEL SCOURER,,,,
AMF0051,,CS,Customer,IL89,2765648,STAINLESS STEEL SCOURER,,,,
AMF0051,,CS,Customer,KS29,2765648,STAINLESS STEEL SCOURER,,,,
AMF0051,,CS,Customer,MA64,2765648,STAINLESS STEEL SCOURER,,,,
AMF0051,,CS,Customer,MI69,2765648,STAINLESS STEEL SCOURER,,,,
AMF0051,,CS,Customer,NC168,2765648,STAINLESS STEEL SCOURER,,,,
AMF0051,,CS,Customer,OH85,2765648,STAINLESS STEEL SCOURER,,,,
AMF0051,,CS,Customer,PA142,2765648,STAINLESS STEEL SCOURER,,,,
AMF0051,,CS,Customer,TN57,2765648,STAINLESS STEEL SCOURER,,,,
AMF0051,,CS,Customer,TX188,2765648,STAINLESS STEEL SCOURER,,,,
AMF0051,,CS,Customer,TX189,2765648,STAINLESS STEEL SCOURER,,,,
AMF0051,,CS,Customer,WA04,2765648,STAINLESS STEEL SCOURER,,,,
AMF0052,,CS,Customer,AZ003,4527533,FISH SAUCE,,,2024-07-30,
AMF0052,,CS,Customer,CA039,4527533,FISH SAUCE,,,2024-07-30,
AMF0052,,CS,Customer,CA40,4527533,FISH SAUCE,,,2024-07-30,
AMF0052,,CS,Customer,CO003,4527533,FISH SAUCE,,,2024-07-30,
AMF0052,,CS,Customer,FL339,4527533,FISH SAUCE,,,2024-07-30,
AMF0052,,CS,Customer,IL89,4527533,FISH SAUCE,,,2024-07-30,
AMF0052,,CS,Customer,KS29,4527533,FISH SAUCE,,,2024-07-30,
AMF0052,,CS,Customer,MA64,4527533,FISH SAUCE,,,2024-07-30,
AMF0052,,CS,Customer,MI69,4527533,FISH SAUCE,,,2024-07-30,
AMF0052,,CS,Customer,NC168,4527533,FISH SAUCE,,,2024-07-30,
AMF0052,,CS,Customer,OH85,4527533,FISH SAUCE,,,2024-07-30,
AMF0052,,CS,Customer,PA142,4527533,FISH SAUCE,,,2024-07-30,
AMF0052,,CS,Customer,TN57,4527533,FISH SAUCE,,,2024-07-30,
AMF0052,,CS,Customer,TX188,4527533,FISH SAUCE,,,2024-07-30,
AMF0052,,CS,Customer,TX189,4527533,FISH SAUCE,,,2024-07-30,
AMF0052,,CS,Customer,WA04,4527533,FISH SAUCE,,,2024-07-30,
AMF0052,,CS,Bar Code,,03663676146976,WH 2023_05_10,,2024-07-29,2024-07-30,
AMF0052,,CS,Bar Code,,663676146979,RETAIL 2023_05_10,,2024-07-29,2024-07-30,
AMF0054,,CS,Customer,AZ003,1056656, PRESRVD RED GINGER SLCE SYRUP,,,2024-07-30,
AMF0054,,CS,Customer,CA039,1056656, PRESRVD RED GINGER SLCE SYRUP,,,2024-07-30,
AMF0054,,CS,Customer,CA40,1056656, PRESRVD RED GINGER SLCE SYRUP,,,2024-07-30,
AMF0054,,CS,Customer,CO003,1056656, PRESRVD RED GINGER SLCE SYRUP,,,2024-07-30,
AMF0054,,CS,Customer,FL339,1056656, PRESRVD RED GINGER SLCE SYRUP,,,2024-07-30,
AMF0054,,CS,Customer,IL89,1056656, PRESRVD RED GINGER SLCE SYRUP,,,2024-07-30,
AMF0054,,CS,Customer,KS29,1056656, PRESRVD RED GINGER SLCE SYRUP,,,2024-07-30,
AMF0054,,CS,Customer,MA64,1056656, PRESRVD RED GINGER SLCE SYRUP,,,2024-07-30,
AMF0054,,CS,Customer,MI69,1056656, PRESRVD RED GINGER SLCE SYRUP,,,2024-07-30,
AMF0054,,CS,Customer,NC168,1056656, PRESRVD RED GINGER SLCE SYRUP,,,2024-07-30,
AMF0054,,CS,Customer,OH85,1056656, PRESRVD RED GINGER SLCE SYRUP,,,2024-07-30,
AMF0054,,CS,Customer,PA142,1056656, PRESRVD RED GINGER SLCE SYRUP,,,2024-07-30,
AMF0054,,CS,Customer,TN57,1056656, PRESRVD RED GINGER SLCE SYRUP,,,2024-07-30,
AMF0054,,CS,Customer,TX188,1056656, PRESRVD RED GINGER SLCE SYRUP,,,2024-07-30,
AMF0054,,CS,Customer,TX189,1056656, PRESRVD RED GINGER SLCE SYRUP,,,2024-07-30,
AMF0054,,CS,Customer,WA04,1056656, PRESRVD RED GINGER SLCE SYRUP,,,2024-07-30,
AMF0054,,CS,Bar Code,,12663676101201,CS,,2024-07-29,2024-07-30,
AMF0063,,CS,Customer,AZ003,3475260,DRIED BLACK FUNGUS SHREDDED,,,,
AMF0063,,CS,Customer,CA039,3475260,DRIED BLACK FUNGUS SHREDDED,,,,
AMF0063,,CS,Customer,CA40,3475260,DRIED BLACK FUNGUS SHREDDED,,,,
AMF0063,,CS,Customer,CO003,3475260,DRIED BLACK FUNGUS SHREDDED,,,,
AMF0063,,CS,Customer,FL339,3475260,DRIED BLACK FUNGUS SHREDDED,,,,
AMF0063,,CS,Customer,IL89,3475260,DRIED BLACK FUNGUS SHREDDED,,,,
AMF0063,,CS,Customer,KS29,3475260,DRIED BLACK FUNGUS SHREDDED,,,,
AMF0063,,CS,Customer,MA64,3475260,DRIED BLACK FUNGUS SHREDDED,,,,
AMF0063,,CS,Customer,MI69,3475260,DRIED BLACK FUNGUS SHREDDED,,,,
AMF0063,,CS,Customer,NC168,3475260,DRIED BLACK FUNGUS SHREDDED,,,,
AMF0063,,CS,Customer,OH85,3475260,DRIED BLACK FUNGUS SHREDDED,,,,
AMF0063,,CS,Customer,PA142,3475260,DRIED BLACK FUNGUS SHREDDED,,,,
AMF0063,,CS,Customer,TN57,3475260,DRIED BLACK FUNGUS SHREDDED,,,,
AMF0063,,CS,Customer,TX188,3475260,DRIED BLACK FUNGUS SHREDDED,,,,
AMF0063,,CS,Customer,TX189,3475260,DRIED BLACK FUNGUS SHREDDED,,,,
AMF0063,,CS,Customer,WA04,3475260,DRIED BLACK FUNGUS SHREDDED,,,,
AMF0063,,CS,Bar Code,,022652206951,RETAIL 2023_05_10,,2024-07-29,,
AMF0069,,CS,Customer,FL339,5404013,SWEET POTATO NOODLES (JAPCHAE),,,2024-07-30,
AMF0069,,CS,Customer,IL89,5404013,SWEET POTATO NOODLES (JAPCHAE),,,2024-07-30,
AMF0069,,CS,Customer,PA142,5404013,SWEET POTATO NOODLES (JAPCHAE),,,2024-07-30,
